unix_s,vmrss_kb,docs_live,doc_resident_bytes,disk_used_bytes,wa_milli_max,diskfull_refusals,ckpts,manifests,segs_live,sqes_per_submit,used_memory_kb,tier_committed_bytes,tier_index_bytes,log_staging_bytes,ckpt_buffer_bytes,cold_reads_issued,flush_slices,compact_slices,dead_bytes,live_bytes,compact_idle_pressure
1786765820,3340968,14240,83886080,35649048576,1455,0,13921,13921,89,6.0,604254,2155872256,570425344,33554432,6816082,91155434,62632,3935286,45847068576,21978152960,0
1786765830,3353696,14240,83886080,35686834176,1455,0,13925,13925,67,6.0,595930,2170552320,570425344,33554432,6816082,91193671,62668,3939031,45883262304,21978152960,0
1786765840,3339780,14240,83886080,35698380800,1455,0,13925,13925,86,6.0,601224,2155872256,570425344,33554432,6816082,91208822,62679,3939907,45895195880,21978152960,0
1786765851,3343040,14240,83886080,35729870848,1455,0,13929,13929,65,6.0,599366,2160066560,570425344,33554432,6816082,91231167,62709,3944176,45925725168,21978152960,0
1786765861,3339544,14240,83886080,35744567296,1455,0,13933,13933,48,6.0,596321,2155872256,570425344,33554432,6291768,91240127,62723,3946673,45941018632,21978152960,0
1786765872,3340164,14240,83886080,35746664448,1455,0,13933,13933,66,6.0,606207,2155872256,570425344,33554432,6816082,91242582,62725,3946793,45942874640,21978152960,0
1786765883,3340168,14240,83886080,35760312320,1455,0,13937,13937,43,6.0,598857,2155872256,570425344,33554432,4718826,91248424,62738,3949307,45957393632,21978152960,0
1786765893,3356544,14240,83886080,35786547200,1455,0,13938,13938,65,6.0,593429,2172649472,570425344,33554432,6816082,91291426,62763,3950025,45983687952,21978152960,0
1786765903,3338692,14240,83886080,35799146496,1455,0,13940,13939,70,6.0,603373,2155872256,570425344,33554432,4718826,91296891,62775,3951804,45994706624,21978152960,0
1786765913,3362408,14240,83886080,35841126400,1455,0,13943,13943,67,6.0,593457,2179989504,570425344,33554432,6816082,91359180,62815,3954066,46036911680,21978152960,0
1786765923,3338876,14240,83886080,35853725696,1455,0,13943,13943,81,6.0,593449,2155872256,570425344,33554432,6816082,91365924,62827,3955865,46049427944,21978152960,0
1786765933,3355720,14240,83886080,35886260224,1455,0,13947,13947,76,6.0,597785,2171600896,570425344,33554432,6816082,91404772,62858,3958860,46083426112,21978152960,0
1786765943,3341140,14240,83886080,35917746176,1456,0,13951,13951,50,6.0,596446,2157969408,570425344,33554432,6816082,91420641,62888,3963830,46113700736,21978152960,0
1786765955,3340316,14240,83886080,35922997248,1455,0,13951,13951,73,6.0,600015,2155872256,570425344,33554432,6816082,91429473,62893,3964131,46119377752,21978152960,0
1786765966,3338912,14240,83886080,35939790848,1456,0,13955,13955,47,6.0,600809,2155872256,570425344,33554432,5243140,91435577,62909,3966778,46135432064,21978152960,0
1786765977,3342464,14240,83886080,35952381952,1456,0,13956,13955,73,6.0,595803,2159017984,570425344,33554432,5243140,91456279,62921,3967191,46148473376,21978152960,0
1786765987,3342176,14240,83886080,35960782848,1456,0,13959,13959,61,6.0,595633,2157969408,570425344,33554432,6816082,91462417,62929,3968178,46157629752,21978152960,0
1786765997,3343204,14240,83886080,35980726272,1456,0,13962,13962,62,6.0,597822,2159017984,570425344,33554432,6816082,91479661,62948,3970318,46176500040,21978152960,0
1786766007,3359352,14240,83886080,36020609024,1456,0,13966,13966,58,6.0,593430,2175795200,570425344,33554432,6816082,91528078,62986,3973491,46217286104,21978152960,0
1786766018,3339804,14240,83886080,36040556544,1456,0,13966,13966,75,6.0,608911,2155872256,570425344,33554432,6816082,91552144,63005,3974640,46235126208,21978152960,0
1786766028,3363052,14240,83886080,36090933248,1456,0,13970,13970,73,6.0,593471,2181038080,570425344,33554432,6816082,91608662,63053,3978654,46286079968,21978152960,0
1786766038,3338920,14240,83886080,36102479872,1456,0,13970,13970,90,6.0,604188,2155872256,570425344,33554432,6816082,91626345,63064,3979869,46296930960,21978152960,0
1786766048,3340968,14240,83886080,36106674176,1456,0,13970,13970,95,6.0,604117,2155872256,570425344,33554432,6816082,91628680,63068,3981014,46302438200,21978152960,0
1786766058,3340604,14240,83886080,36122419200,1456,0,13974,13974,80,6.0,595919,2156920832,570425344,33554432,6816082,91649771,63083,3984559,46318539672,21978152960,0
1786766068,3339600,14240,83886080,36132917248,1456,0,13975,13974,95,6.0,600035,2155872256,570425344,33554432,5243140,91656330,63093,3987334,46329079408,21978152960,0
1786766079,3340256,14240,83886080,36145512448,1456,0,13978,13978,71,6.0,596802,2156920832,570425344,33554432,6816082,91697770,63105,3989689,46341252976,21978152960,0
1786766089,3339136,14240,83886080,36151808000,1456,0,13978,13978,85,6.0,593313,2155872256,570425344,33554432,6816082,91704552,63111,3991105,46347473904,21978152960,0
1786766099,3338864,14240,83886080,36170698752,1456,0,13982,13982,70,6.0,601201,2155872256,570425344,33554432,6816082,91728849,63129,3995620,46366041320,21978152960,0
1786766113,3341172,14240,83886080,36172800000,1456,0,13982,13982,82,6.0,603816,2155872256,570425344,33554432,6816082,91731506,63131,3996441,46368507264,21978152960,0
1786766123,3340632,14240,83886080,36182245376,1456,0,13983,13983,87,6.0,593448,2155872256,570425344,33554432,6816082,91738079,63140,3999477,46379496592,21978152960,0
1786766133,3340692,14240,83886080,36195889152,1456,0,13987,13987,72,6.0,600119,2156920832,570425344,33554432,6816082,91789973,63153,4002702,46392043248,21978152960,0
1786766143,3340828,14240,83886080,36201140224,1456,0,13987,13987,92,6.0,595890,2155872256,570425344,33554432,6816082,91798237,63158,4004175,46397532672,21978152960,0
1786766154,3340116,14240,83886080,36213735424,1456,0,13991,13991,78,6.0,593410,2155872256,570425344,33554432,6816082,91821097,63170,4007609,46410314080,21978152960,0
1786766164,3339716,14240,83886080,36223184896,1456,0,13995,13995,55,6.0,600394,2155872256,570425344,33554432,6816082,91828079,63179,4010014,46419339456,21978152960,0
1786766174,3340396,14240,83886080,36228427776,1456,0,13997,13997,62,6.0,600400,2155872256,570425344,33554432,6816082,91839648,63184,4011510,46425283712,21978152960,0
1786766184,3340376,14240,83886080,36230524928,1456,0,13999,13999,58,6.0,594143,2155872256,570425344,33554432,6816082,91842485,63186,4012213,46427358752,21978152960,0
1786766194,3339016,14240,83886080,36238925824,1456,0,14002,14002,45,6.0,593413,2155872256,570425344,33554432,6816082,91848911,63194,4014505,46434358344,21978152960,0
1786766204,3339524,14240,83886080,36246269952,1457,0,14006,14006,39,6.0,596734,2155872256,570425344,33554432,5243140,91863847,63201,4017141,46442476152,21978152960,0
1786766214,3340064,14240,83886080,36250468352,1457,0,14006,14006,68,6.0,597185,2155872256,570425344,33554432,6816082,91905377,63205,4018287,46446966832,21978152960,0
1786766225,3340876,14240,83886080,36266213376,1457,0,14010,14010,55,6.0,593702,2155872256,570425344,33554432,6816082,91925873,63220,4023523,46463527328,21978152960,0
1786766235,3340188,14240,83886080,36270415872,1457,0,14010,14010,83,6.0,602979,2155872256,570425344,33554432,6816082,91966669,63224,4024000,46466057200,21978152960,0
1786766245,3339764,14240,83886080,36287209472,1457,0,14014,14014,60,6.0,600943,2155872256,570425344,33554432,6816082,91989267,63240,4029494,46483358632,21978152960,0
1786766257,3341232,14240,83886080,36288258048,1457,0,14014,14014,82,6.0,604784,2155872256,570425344,33554432,6816082,91994143,63241,4029975,46484973600,21978152960,0
1786766267,3339772,14240,83886080,36295602176,1457,0,14014,14014,92,6.0,598478,2155872256,570425344,33554432,6816082,91998781,63248,4032068,46491752064,21978152960,0
1786766277,3340188,14240,83886080,36306100224,1457,0,14018,14018,62,6.0,593763,2155872256,570425344,33554432,6816082,92023226,63258,4035339,46502664888,21978152960,0
1786766287,3338492,14240,83886080,36310294528,1457,0,14019,14019,78,6.0,593411,2155872256,570425344,33554432,6816082,92050846,63262,4035918,46505143408,21978152960,0
1786766298,3339480,14240,83886080,36322893824,1457,0,14023,14023,62,6.0,593422,2155872256,570425344,33554432,6816082,92065826,63274,4040075,46518719200,21978152960,0
1786766308,3340088,14240,83886080,36331294720,1457,0,14025,14024,73,6.0,598589,2155872256,570425344,33554432,4194512,92073772,63282,4042481,46526694480,21978152960,0
1786766318,3340280,14240,83886080,36331294720,1457,0,14027,14027,68,6.0,595496,2155872256,570425344,33554432,6816082,92086233,63282,4042753,46527923784,21978152960,0
1786766328,3340308,14240,83886080,36337586176,1457,0,14030,14030,62,6.0,597586,2155872256,570425344,33554432,6816082,92095825,63288,4044708,46534250560,21978152960,0
1786766338,3338652,14240,83886080,36341784576,1457,0,14030,14030,72,6.0,593354,2155872256,570425344,33554432,6816082,92097575,63292,4045512,46536800344,21978152960,0
1786766348,3340680,14240,83886080,36344934400,1457,0,14034,14034,61,6.0,593432,2155872256,570425344,33554432,6816082,92103824,63295,4047088,46541962792,21978152960,0
1786766358,3340820,14240,83886080,36355436544,1457,0,14038,14038,54,6.0,593396,2156920832,570425344,33554432,6816082,92139448,63305,4049751,46551541512,21978152960,0
1786766368,3340084,14240,83886080,36362776576,1457,0,14038,14038,76,6.0,594449,2155872256,570425344,33554432,6816082,92146193,63312,4052055,46559244312,21978152960,0
1786766379,3341740,14240,83886080,36374327296,1457,0,14042,14042,78,6.0,597643,2157969408,570425344,33554432,6816082,92198077,63323,4054894,46570318528,21978152960,0
1786766390,3340060,14240,83886080,36382720000,1457,0,14042,14042,90,6.0,606404,2155872256,570425344,33554432,6816082,92205376,63331,4057183,46578103072,21978152960,0
1786766401,3339952,14240,83886080,36395315200,1457,0,14046,14046,62,6.0,593401,2155872256,570425344,33554432,6816082,92222953,63343,4061042,46591555200,21978152960,0
1786766411,3340756,14240,83886080,36398460928,1457,0,14046,14046,83,6.0,605854,2155872256,570425344,33554432,6816082,92231809,63346,4061537,46593502384,21978152960,0
1786766421,3339704,14240,83886080,36408963072,1457,0,14047,14047,87,6.0,593359,2155872256,570425344,33554432,6291768,92239543,63356,4064918,46604981128,21978152960,0
1786766431,3340736,14240,83886080,36419461120,1457,0,14050,14050,79,6.0,597018,2157969408,570425344,33554432,6816082,92288136,63366,4067239,46614376448,21978152960,0
1786766441,3339484,14240,83886080,36423659520,1457,0,14051,14051,84,6.0,596936,2155872256,570425344,33554432,6816082,92293959,63370,4068674,46619387984,21978152960,0
1786766451,3339292,14240,83886080,36431003648,1458,0,14051,14051,92,6.0,603273,2155872256,570425344,33554432,6816082,92298265,63377,4070542,46625982000,21978152960,0
1786766462,3339928,14240,83886080,36437303296,1458,0,14055,14055,65,6.0,593380,2156920832,570425344,33554432,6816082,92309474,63383,4072341,46632416720,21978152960,0
1786766472,3340376,14240,83886080,36440453120,1458,0,14056,14056,80,6.0,602020,2155872256,570425344,33554432,6816082,92322823,63386,4073290,46636032320,21978152960,0
1786766482,3340120,14240,83886080,36451999744,1458,0,14060,14060,63,6.0,593526,2155872256,570425344,33554432,6816082,92337254,63397,4076752,46648345272,21978152960,0
1786766493,3339616,14240,83886080,36468793344,1458,0,14064,14064,49,6.0,594511,2156920832,570425344,33554432,6816082,92361736,63413,4080938,46663581096,21978152960,0
1786766503,3340544,14240,83886080,36468793344,1458,0,14064,14064,74,6.0,595336,2155872256,570425344,33554432,6816082,92367260,63413,4081443,46665558672,21978152960,0
1786766514,3340156,14240,83886080,36477186048,1458,0,14066,14066,68,6.0,597018,2155872256,570425344,33554432,6816082,92372671,63421,4083665,46673551768,21978152960,0
1786766525,3339984,14240,83886080,36481380352,1458,0,14068,14068,74,6.0,600483,2156920832,570425344,33554432,6816082,92389586,63425,4084301,46676582584,21978152960,0
1786766535,3339844,14240,83886080,36488732672,1458,0,14072,14072,56,6.0,593408,2155872256,570425344,33554432,6816082,92403854,63432,4086452,46684764320,21978152960,0
1786766545,3339788,14240,83886080,36500275200,1458,0,14075,14075,59,6.0,593445,2155872256,570425344,33554432,6816082,92425754,63443,4089476,46696240968,21978152960,0
1786766555,3340580,14240,83886080,36514967552,1458,0,14079,14079,51,6.0,597214,2155872256,570425344,33554432,6816082,92451827,63457,4093559,46711739040,21978152960,0
1786766565,3341388,14240,83886080,36519170048,1458,0,14079,14079,75,6.0,601244,2155872256,570425344,33554432,6816082,92486071,63461,4094204,46715715152,21978152960,0
1786766576,3340748,14240,83886080,36538064896,1458,0,14083,14083,57,6.0,602091,2156920832,570425344,33554432,6816082,92507791,63479,4099053,46733927544,21978152960,0
1786766587,3340556,14240,83886080,36543311872,1458,0,14083,14083,82,6.0,599231,2155872256,570425344,33554432,6816082,92553802,63484,4099631,46738270456,21978152960,0
1786766597,3341000,14240,83886080,36561154048,1458,0,14087,14087,61,6.0,597642,2156920832,570425344,33554432,6816082,92583225,63501,4104561,46757266752,21978152960,0
1786766608,3340120,14240,83886080,36564299776,1458,0,14087,14087,81,6.0,604014,2155872256,570425344,33554432,6816082,92589889,63504,4105150,46759707544,21978152960,0
1786766620,3340404,14240,83886080,36572700672,1458,0,14087,14087,92,6.0,602126,2155872256,570425344,33554432,6816082,92595119,63512,4107432,46768186912,21978152960,0
1786766630,3341920,14240,83886080,36585295872,1458,0,14091,14091,68,6.0,593349,2157969408,570425344,33554432,6816082,92630070,63524,4110538,46781267000,21978152960,0
1786766641,3339880,14240,83886080,36598943744,1458,0,14091,14091,89,6.0,604412,2155872256,570425344,33554432,6816082,92649393,63537,4111543,46794403928,21978152960,0
1786766651,3346156,14240,83886080,36624130048,1458,0,14095,14095,69,6.0,593495,2162163712,570425344,33554432,6816082,92673822,63561,4115717,46820205688,21978152960,0
1786766662,3340024,14240,83886080,36638822400,1459,0,14099,14099,51,6.0,593453,2155872256,570425344,33554432,6816082,92683635,63575,4118775,46834892360,21978152960,0
1786766672,3340300,14240,83886080,36640923648,1459,0,14099,14099,68,6.0,596857,2156920832,570425344,33554432,6816082,92685775,63577,4118848,46836234848,21978152960,0
1786766682,3340540,14240,83886080,36649320448,1459,0,14099,14099,83,6.0,596327,2155872256,570425344,33554432,6816082,92690758,63585,4121223,46845922560,21978152960,0
1786766692,3351560,14240,83886080,36680810496,1459,0,14103,14103,66,6.0,602662,2168455168,570425344,33554432,6816082,92724378,63615,4125221,46876157360,21978152960,0
1786766705,3341388,14240,83886080,36701802496,1459,0,14103,14103,88,6.0,611186,2155872256,570425344,33554432,6816082,92757722,63635,4126389,46897405560,21978152960,0
1786766715,3354136,14240,83886080,36735389696,1459,0,14107,14107,74,6.0,593510,2170552320,570425344,33554432,6816082,92796292,63667,4130674,46931140680,21978152960,0
1786766725,3341616,14240,83886080,36745883648,1459,0,14107,14107,92,6.0,599791,2155872256,570425344,33554432,6816082,92803687,63677,4132996,46942527200,21978152960,0
1786766735,3340956,14240,83886080,36759523328,1459,0,14111,14111,60,6.0,595012,2157969408,570425344,33554432,6816082,92811503,63690,4135445,46954597016,21978152960,0
1786766745,3340944,14240,83886080,36787867648,1459,0,14112,14112,80,6.0,600003,2157969408,570425344,33554432,6816082,92858982,63717,4136390,46982661408,21978152960,0
1786766758,3340764,14240,83886080,36794167296,1459,0,14112,14112,88,6.0,607553,2155872256,570425344,33554432,6816082,92861767,63723,4137859,46988771248,21978152960,0
1786766768,3339984,14240,83886080,36802564096,1459,0,14116,14115,68,6.0,593453,2155872256,570425344,33554432,3670198,92867061,63731,4140129,46998436952,21978152960,0
1786766778,3349780,14240,83886080,36822503424,1459,0,14117,14117,74,6.0,596606,2166358016,570425344,33554432,6816082,92898202,63750,4141108,47017900408,21978152960,0
1786766788,3338248,14240,83886080,36834054144,1459,0,14118,14118,77,6.0,594893,2155872256,570425344,33554432,6291768,92903798,63761,4143384,47028169760,21978152960,0
1786766798,3346008,14240,83886080,36847693824,1459,0,14121,14121,72,6.0,597829,2163212288,570425344,33554432,6816082,92918755,63774,4145422,47042350248,21978152960,0
1786766808,3348140,14240,83886080,36873932800,1459,0,14125,14125,60,6.0,593354,2164260864,570425344,33554432,6816082,92945712,63799,4149485,47069711432,21978152960,0
1786766818,3339252,14240,83886080,36878139392,1459,0,14125,14125,72,6.0,593479,2155872256,570425344,33554432,6816082,92947815,63803,4150211,47073214896,21978152960,0
1786766829,3339568,14240,83886080,36889677824,1459,0,14129,14129,57,6.0,595704,2155872256,570425344,33554432,4194512,92953538,63814,4152938,47085085592,21978152960,0
1786766839,3343896,14240,83886080,36905422848,1459,0,14130,14130,74,6.0,593426,2160066560,570425344,33554432,6816082,92977359,63829,4153975,47101028816,21978152960,0
1786766849,3339464,14240,83886080,36910665728,1459,0,14133,14133,59,6.0,594499,2155872256,570425344,33554432,6816082,92981282,63834,4154878,47105935552,21978152960,0
1786766859,3344428,14240,83886080,36925362176,1459,0,14136,14136,65,6.0,601229,2161115136,570425344,33554432,6816082,93000131,63848,4156273,47120432536,21978152960,0
1786766870,3347744,14240,83886080,35872600064,1459,0,14140,14140,57,6.0,597011,2164260864,570425344,33554432,6816082,93024440,63868,4158940,47141699600,21978152960,0
1786766880,3340212,14240,83886080,35877851136,1459,0,14140,14140,82,6.0,600653,2155872256,570425344,33554432,6816082,93033497,63873,4159278,47147558968,21978152960,0
1786766890,3349388,14240,83886080,34827190272,1459,0,14144,14144,73,6.0,595460,2165309440,570425344,33554432,6816082,93062332,63895,4161632,47170590864,21978152960,0
1786766900,3339472,14240,83886080,34830340096,1459,0,14144,14144,89,6.0,596794,2155872256,570425344,33554432,6816082,93064823,63898,4161986,47173026416,21978152960,0
1786766911,3340828,14240,83886080,34836635648,1459,0,14148,14147,67,6.0,601193,2155872256,570425344,33554432,4718826,93070752,63904,4163407,47180703016,21978152960,0
1786766921,3341560,14240,83886080,34848178176,1459,0,14149,14149,73,6.0,597032,2156920832,570425344,33554432,6816082,93087299,63915,4164186,47191943864,21978152960,0
1786766931,3339184,14240,83886080,34855534592,1459,0,14153,14153,48,6.0,598359,2155872256,570425344,33554432,4718826,93092868,63922,4165218,47198209856,21978152960,0
1786766941,3346236,14240,83886080,34868125696,1459,0,14153,14153,76,6.0,593400,2162163712,570425344,33554432,6816082,93114864,63934,4165662,47211405224,21978152960,0
1786766952,3347432,14240,83886080,33810112512,1459,0,14157,14157,63,6.0,595109,2164260864,570425344,33554432,6816082,93138997,63949,4166297,47226260624,21978152960,0
1786766962,3340256,14240,83886080,33810112512,1459,0,14157,14157,82,6.0,595145,2155872256,570425344,33554432,6816082,93141142,63949,4166297,47227297096,21978152960,0
1786766973,3339244,14240,83886080,33813258240,1459,0,14158,14158,88,6.0,595839,2155872256,570425344,33554432,6816082,93145082,63952,4166297,47229404624,21978152960,0
1786766983,3348040,14240,83886080,32752103424,1459,0,14162,14162,72,6.0,600443,2165309440,570425344,33554432,6816082,93168248,63964,4166297,47241643168,21978152960,0
1786766993,3339768,14240,83886080,32758394880,1459,0,14163,14162,94,6.0,599709,2155872256,570425344,33554432,5243140,93181973,63970,4166297,47248819872,21978152960,0
1786767004,3340444,14240,83886080,32761548800,1459,0,14166,14166,70,6.0,593366,2156920832,570425344,33554432,6816082,93187376,63973,4166297,47251608600,21978152960,0
1786767014,3344336,14240,83886080,32769945600,1459,0,14170,14170,54,6.0,594613,2160066560,570425344,33554432,6816082,93205137,63981,4166297,47260840432,21978152960,0
1786767024,3341936,14240,83886080,32776241152,1459,0,14174,14174,51,6.0,593425,2157969408,570425344,33554432,6816082,93216542,63987,4166297,47266845472,21978152960,0
1786767034,3339844,14240,83886080,32782544896,1459,0,14174,14174,76,6.0,593454,2155872256,570425344,33554432,6816082,93228173,63993,4166297,47273019240,21978152960,0
1786767044,3339840,14240,83886080,32783593472,1459,0,14174,14174,88,6.0,593448,2155872256,570425344,33554432,6816082,93230240,63994,4166297,47274082960,21978152960,0
1786767054,3340952,14240,83886080,32787787776,1459,0,14178,14178,78,6.0,594272,2156920832,570425344,33554432,6816082,93238433,63998,4166297,47278337840,21978152960,0
1786767064,3339928,14240,83886080,32790941696,1459,0,14182,14182,54,6.0,593440,2155872256,570425344,33554432,6291768,93244436,64001,4166297,47281489176,21978152960,0
1786767074,3343084,14240,83886080,32802484224,1459,0,14184,14184,63,6.0,593390,2159017984,570425344,33554432,6291768,93266453,64012,4166297,47293106256,21978152960,0
1786767084,3340940,14240,83886080,32803532800,1459,0,14185,14185,66,6.0,599965,2156920832,570425344,33554432,6816082,93268299,64013,4166297,47294057840,21978152960,0
1786767095,3339780,14240,83886080,32805634048,1459,0,14186,14186,74,6.0,593383,2155872256,570425344,33554432,6816082,93272008,64015,4166297,47296017600,21978152960,0
1786767105,3348548,14240,83886080,32817180672,1459,0,14190,14190,56,6.0,597095,2165309440,570425344,33554432,6816082,93293250,64026,4166297,47307160984,21978152960,0
1786767115,3339588,14240,83886080,32830820352,1458,0,14191,14191,75,6.0,596816,2155872256,570425344,33554432,6816082,93319399,64039,4166297,47320987248,21978152960,0
1786767125,3347040,14240,83886080,32843415552,1458,0,14195,14195,66,6.0,593987,2164260864,570425344,33554432,6816082,93342187,64051,4166297,47332999424,21978152960,0
1786767135,3339868,14240,83886080,32852865024,1458,0,14195,14195,91,6.0,593391,2155872256,570425344,33554432,6816082,93361705,64060,4166297,47343292880,21978152960,0
1786767145,3350056,14240,83886080,32867557376,1458,0,14199,14199,70,6.0,593350,2166358016,570425344,33554432,6816082,93389371,64074,4166297,47357925056,21978152960,0
1786767156,3340240,14240,83886080,32868610048,1458,0,14199,14199,91,6.0,593382,2155872256,570425344,33554432,6816082,93392245,64075,4166297,47359406928,21978152960,0
1786767166,3339504,14240,83886080,32870711296,1458,0,14199,14199,104,6.0,602534,2155872256,570425344,33554432,6816082,93394829,64077,4166297,47360748368,21978152960,0
1786767176,3344632,14240,83886080,32877006848,1458,0,14203,14203,77,6.0,595288,2160066560,570425344,33554432,6816082,93409000,64083,4166297,47368181832,21978152960,0
1786767186,3340656,14240,83886080,32885403648,1458,0,14203,14203,104,6.0,600420,2155872256,570425344,33554432,6816082,93424848,64091,4166297,47376603560,21978152960,0
1786767196,3340152,14240,83886080,32887504896,1458,0,14203,14203,122,6.0,601268,2155872256,570425344,33554432,6816082,93427864,64093,4166297,47378188136,21978152960,0
1786767207,3346880,14240,83886080,32900096000,1458,0,14207,14207,87,6.0,599550,2164260864,570425344,33554432,6816082,93448782,64105,4166297,47389270736,21978152960,0
1786767217,3339524,14240,83886080,32900096000,1458,0,14207,14207,99,6.0,598847,2155872256,570425344,33554432,6816082,93450476,64105,4166297,47390123808,21978152960,0
1786767228,3340256,14240,83886080,32901148672,1458,0,14207,14207,118,6.0,601804,2155872256,570425344,33554432,6816082,93453971,64106,4166297,47391923224,21978152960,0
1786767238,3343212,14240,83886080,32908492800,1458,0,14211,14211,86,6.0,601341,2160066560,570425344,33554432,6816082,93465863,64113,4166297,47398107472,21978152960,0
1786767248,3340652,14240,83886080,32909541376,1458,0,14211,14211,105,6.0,593367,2155872256,570425344,33554432,6816082,93471020,64114,4166297,47400728520,21978152960,0
1786767258,3339876,14240,83886080,32912691200,1458,0,14215,14215,71,6.0,601317,2155872256,570425344,33554432,6816082,93475459,64117,4166297,47403068704,21978152960,0
1786767268,3340552,14240,83886080,32918990848,1458,0,14216,14216,80,6.0,597538,2155872256,570425344,33554432,6816082,93488711,64123,4166297,47410051528,21978152960,0
1786767278,3339556,14240,83886080,32921088000,1458,0,14216,14216,89,6.0,603923,2155872256,570425344,33554432,6816082,93489992,64125,4166402,47411126776,21978152960,0
1786767290,3342536,14240,83886080,32928432128,1458,0,14220,14220,69,6.0,593513,2159017984,570425344,33554432,6816082,93501174,64132,4166807,47418383128,21978152960,0
1786767300,3339904,14240,83886080,32928428032,1458,0,14224,14224,50,6.0,593435,2155872256,570425344,33554432,5243140,93510060,64136,4166807,47423022624,21978152960,0
1786767310,3343000,14240,83886080,32944173056,1458,0,14224,14224,78,6.0,593464,2159017984,570425344,33554432,6816082,93539925,64151,4166807,47438789784,21978152960,0
1786767320,3341236,14240,83886080,32947322880,1458,0,14227,14226,76,6.0,593459,2156920832,570425344,33554432,4194512,93544552,64154,4166807,47441175032,21978152960,0
1786767330,3348096,14240,83886080,32966213632,1458,0,14229,14229,75,6.0,601875,2164260864,570425344,33554432,6816082,93581564,64172,4166807,47460773680,21978152960,0
1786767341,3346072,14240,83886080,32977760256,1458,0,14233,14233,56,6.0,593851,2163212288,570425344,33554432,6816082,93601947,64183,4166807,47471440224,21978152960,0
1786767351,3339816,14240,83886080,32983007232,1458,0,14233,14233,82,6.0,599989,2155872256,570425344,33554432,6816082,93613258,64188,4166807,47477458888,21978152960,0
1786767361,3340356,14240,83886080,32984055808,1458,0,14233,14233,92,6.0,598434,2155872256,570425344,33554432,6816082,93616334,64189,4166807,47479069664,21978152960,0
1786767371,3341756,14240,83886080,32988250112,1458,0,14237,14237,71,6.0,595215,2157969408,570425344,33554432,6816082,93623335,64193,4166807,47482699936,21978152960,0
1786767381,3342812,14240,83886080,33005043712,1458,0,14239,14239,74,6.0,594678,2159017984,570425344,33554432,6816082,93654963,64209,4166807,47499408200,21978152960,0
1786767391,3340008,14240,83886080,33008193536,1458,0,14241,14241,68,6.0,596040,2155872256,570425344,33554432,6816082,93661501,64212,4166807,47502821536,21978152960,0
1786767401,3347276,14240,83886080,33020788736,1458,0,14245,14245,56,6.0,597213,2163212288,570425344,33554432,6816082,93685817,64224,4166807,47515608184,21978152960,0
1786767411,3339964,14240,83886080,33028141056,1458,0,14246,14246,68,6.0,593389,2155872256,570425344,33554432,6816082,93699469,64231,4166807,47522696856,21978152960,0
1786767422,3339352,14240,83886080,33029193728,1458,0,14246,14246,75,6.0,595942,2155872256,570425344,33554432,6816082,93700389,64232,4166807,47523143304,21978152960,0
1786767432,3345136,14240,83886080,33037586432,1458,0,14250,14250,70,6.0,593555,2161115136,570425344,33554432,6816082,93717657,64240,4166807,47532192784,21978152960,0
1786767442,3344888,14240,83886080,33050181632,1458,0,14254,14254,58,6.0,597828,2162163712,570425344,33554432,6816082,93739161,64252,4166807,47543472408,21978152960,0
1786767452,3339536,14240,83886080,33053331456,1457,0,14256,14256,65,6.0,594693,2155872256,570425344,33554432,5767454,93746675,64255,4166807,47547423368,21978152960,0
1786767462,3339952,14240,83886080,33054380032,1458,0,14258,14258,67,6.0,597560,2155872256,570425344,33554432,6816082,93749656,64256,4166807,47548895808,21978152960,0
1786767473,3339300,14240,83886080,33057533952,1457,0,14258,14258,83,6.0,593432,2155872256,570425344,33554432,6816082,93754470,64259,4166807,47551381664,21978152960,0
1786767483,3347468,14240,83886080,33066975232,1457,0,14262,14262,62,6.0,594883,2163212288,570425344,33554432,6816082,93774629,64268,4166807,47561969608,21978152960,0
1786767493,3339352,14240,83886080,33091112960,1457,0,14262,14262,91,6.0,596282,2155872256,570425344,33554432,6816082,93817964,64291,4166807,47584986832,21978152960,0
1786767503,3345836,14240,83886080,33100562432,1457,0,14266,14266,67,6.0,593475,2161115136,570425344,33554432,6816082,93838604,64300,4166807,47595879744,21978152960,0
1786767514,3339328,14240,83886080,33117356032,1457,0,14266,14266,91,6.0,602809,2155872256,570425344,33554432,6816082,93865242,64316,4166807,47610131496,21978152960,0
1786767524,3340836,14240,83886080,33121554432,1457,0,14270,14270,69,6.0,594316,2157969408,570425344,33554432,6816082,93874299,64320,4166807,47614816056,21978152960,0
1786767534,3339732,14240,83886080,33121554432,1457,0,14270,14270,84,6.0,601128,2155872256,570425344,33554432,6816082,93876159,64320,4166807,47615783360,21978152960,0
1786767545,3339768,14240,83886080,33121554432,1457,0,14270,14270,100,6.0,593311,2155872256,570425344,33554432,6816082,93879245,64320,4166807,47615820040,21978152960,0
1786767555,3340212,14240,83886080,33121554432,1457,0,14274,14274,81,6.0,593364,2155872256,570425344,33554432,6816082,93913826,64320,4166807,47616274872,21978152960,0
1786767565,3340308,14240,83886080,33121554432,1457,0,14274,14274,101,6.0,593335,2155872256,570425344,33554432,6816082,93920732,64320,4166807,47616375480,21978152960,0
